0.4,758437.2708749563
0.42000000000000004,772681.2955080598
0.38,755693.232751005
0.3600000000000001,752488.9409442306
0.3200000000000002,1473128.4094480234
0.38000000000000006,755693.232751005
0.34000000000000014,752872.0504113107
0.3500000000000001,752202.7226458979
0.3400000000000001,752872.0504113107
0.3550000000000001,752194.3992805571
0.3600000000000001,752488.9409442306
0.4,758437.2708749563
0.42000000000000004,772681.2955080598
0.38,755693.232751005
0.3600000000000001,752488.9409442306
0.3200000000000002,1473128.4094480234
0.38000000000000006,755693.232751005
0.34000000000000014,752872.0504113107
0.3500000000000001,752202.7226458979
0.3400000000000001,752872.0504113107
0.3550000000000001,752194.3992805571
0.3600000000000001,752488.9409442306
0.3525000000000001,750989.7959330998
0.3500000000000001,752202.7226458979
0.3537500000000001,752087.7055160016
0.35125000000000006,751951.6626577926
0.3518750000000001,752091.8738390881
0.35312500000000013,751642.5404221268
0.35187500000000005,752091.8738390881
0.3528125000000001,751669.8856778526
0.3528125000000001,751669.8856778526
0.3521875000000001,751721.8133137586
0.3526562500000001,750989.7959330998
0.35234375000000007,751826.7625738105
0.3525781250000001,750989.7959330998
0.3525781250000001,750989.7959330998
0.3,1473724.4706716011
0.315,1471182.368739651
0.33,1470280.0580457533
0.3450000000000001,751780.6233363355
0.37500000000000017,752560.9206871626
0.3600000000000001,752488.9409442306
0.33000000000000007,1470280.0580457533
0.3525000000000001,750989.7959330998
0.3600000000000001,752488.9409442306
0.3487500000000001,752174.7038531689
0.3487500000000001,752174.7038531689
0.35625000000000007,753448.0711054212
0.3506250000000001,752315.6528603962
0.3506250000000001,752315.6528603962
0.3543750000000001,755496.1745128512
0.3515625000000001,752823.2556295871
0.3515625000000001,752823.2556295871
0.35343750000000007,750573.0988490738
0.3543750000000001,755496.1745128512
0.35437500000000005,755496.1745128512
0.35296875000000005,750810.2633805316
0.3539062500000001,752180.5889081692
0.35320312500000006,751271.5236664091
0.35320312500000006,751271.5236664091
0.3536718750000001,752087.7055160016
0.35332031250000007,751271.5236664091
0.35332031250000007,751271.5236664091
0.3535546875000001,751054.9236094281
0.3534960937500001,750573.0988490738
